Owner Login,Repo Name,XText File Path
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ide.tests/testlang-src/org/eclipse/xtext/ide/tests/testlanguage/PartialContentAssistTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ide.tests/testlang-src/org/eclipse/xtext/ide/tests/testlanguage/PartialSerializationTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ide.tests/testlang-src/org/eclipse/xtext/ide/tests/testlanguage/RenameTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ide.tests/testlang-src/org/eclipse/xtext/ide/tests/testlanguage/TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.purexbase/src/org/eclipse/xtext/purexbase/PureXbase.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/backtracking/BeeLangTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/backtracking/ExBeeLangTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/backtracking/SimpleBeeLangTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/fileAware/FileAwareTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/nestedRefs/NestedRefsTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/noJdt/NoJdtTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/xtextgrammar/XtextGrammarTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/XtextGrammarTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/dummy/DummyTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/enumrules/EnumAndReferenceTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/enumrules/EnumRulesTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/enumrules/MultiRuleEnumTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/formatting2/internal/FormatterTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/formatting2/regionaccess/internal/RegionAccessTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/generator/ecore/EcoreFragmentTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/generator/ecore/SubTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/generator/ecore/SuperTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/generator/grammarAccess/ElementFinderSuperTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/generator/grammarAccess/ElementFinderTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/generator/grammarAccess/GrammarAccessTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/grammarinheritance/AbstractTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/grammarinheritance/BaseInheritanceTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/grammarinheritance/ConcreteTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/grammarinheritance/InheritanceTest2Language.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/grammarinheritance/InheritanceTest3Language.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/grammarinheritance/InheritanceTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/index/IndexTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/lexer/BacktrackingLexerTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/lexer/IgnoreCaseLexerTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/AbstractIgnoreCaseLinkingTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/Bug287988TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/Bug289059TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/Bug313089TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/Bug362902.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/IgnoreCaseImportsTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/IgnoreCaseNamespacesTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/ImportUriTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/LangATestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/lazy/Bug311337TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/lazy/LazyLinkingTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/metamodelreferencing/tests/EcoreReferenceTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/metamodelreferencing/tests/MetamodelRefTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/metamodelreferencing/tests/MultiGenMMTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug289515TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug289524ExTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug289524TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug296889ExTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug296889TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug299237TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug301935ExTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug301935TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug378967TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug406914TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug443221TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/GH1462TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/assignments/AssignmentsTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/assignments/Bug287184TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/assignments/Bug288432TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/bug419429/Bug419429.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/datatyperules/DatatypeRulesTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/encoding/EncodingTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/epatch/EpatchTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/fragments/FragmentTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/fragments/FragmentTestLanguageEx.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/indentation/IndentationAwareTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/keywords/KeywordsTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/parameters/NoParametersTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/parameters/ParametersTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/parameters/ParametersTestLanguageEx.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/parameters/TwoParametersTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/Bug292245TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/Bug297105TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/Bug317840TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/EcoreTerminalsTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/HiddenTerminalsTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/TerminalRulesTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/UnicodeTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/XtextTerminalsTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/unorderedGroups/BacktrackingBug325745TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/unorderedGroups/ExBacktrackingBug325745TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/unorderedGroups/ExUnorderedGroupsTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/unorderedGroups/SimpleBacktrackingBug325745TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/unorderedGroups/SimpleUnorderedGroupsTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/unorderedGroups/UnorderedGroupsTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/formatter/FormatterTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/formatter/FormatterTestLanguage2.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/formatter/XtextFormatterExpected.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/formatter/XtextFormatterMessy.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/impl/Bug305397.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/impl/CommentAssociationTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/reconstr/Bug299395TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/reconstr/Bug302128TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/reconstr/ComplexReconstrTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/reconstr/SerializationBug269362TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/reconstr/SerializationErrorTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/reconstr/TreeConstTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/transientvalues/TransientValuesTest.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/unassignedtext/UnassignedTextTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/resource/Bug385636TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/resource/EObjectAtOffsetTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/resource/LiveContainerBuilderIntegerationTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/resource/LiveContainerTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/resource/LocationProviderTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/serializer/AssignmentFinderTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/serializer/ContextFinderTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/serializer/HiddenTokenSequencerTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/serializer/SequencerTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/serializer/SyntacticSequencerTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/ActionTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/ActionTestLanguage2.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/ActionTestLanguage3.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/FowlerDslTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/LookaheadTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/OptionalEmptyTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/PartialParserTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/ReferenceGrammarTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/SimpleExpressionsTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/TreeTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/indent/IndentationAwareTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/validation/ConcreteSyntaxValidationTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/valueconverter/Bug250313.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/valueconverter/QualifiedNameTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/xtext/ecoreInference/Bug285140TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/xtext/ecoreInference/DataTypeRuleWithEnumResultTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/xtext/ecoreInference/MultiValueFeatureTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/xtext/ecoreInference/Test.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/src/org/eclipse/xtext/xtext/ecoreInference/UnassignedRuleCallTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/eclipsePlugin/eclipsePlugin/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/eclipsePluginP2/eclipsePluginP2/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/full/full.parent/full/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/gradle/gradle.parent/gradle/src/main/java/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/lsGradleApp/lsGradleApp.parent/lsGradleApp/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/lsGradleFatjar/lsGradleFatjar.parent/lsGradleFatjar/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/lsMavenApp/lsMavenApp.parent/lsMavenApp/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/lsMavenFatjar/lsMavenFatjar.parent/lsMavenFatjar/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/lsMavenTychoApp/lsMavenTychoApp.parent/lsMavenTychoApp/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/lsMavenTychoFatjar/lsMavenTychoFatjar.parent/lsMavenTychoFatjar/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/mavenTycho/mavenTycho.parent/mavenTycho/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/mavenTychoJ17/mavenTychoJ17.parent/mavenTychoJ17/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/mavenTychoP2/mavenTychoP2.parent/mavenTychoP2/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/mavenTychoP2J17/mavenTychoP2J17.parent/mavenTychoP2J17/src/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.tests/testdata/wizard-expectations/plainMaven/plainMaven.parent/plainMaven/src/main/java/mydsl/MyDsl.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ui.codetemplates/src/org/eclipse/xtext/ui/codetemplates/Codetemplates.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ui.codetemplates/src/org/eclipse/xtext/ui/codetemplates/SingleCodetemplate.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/FoldingTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/bracketmatching/BmTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/BacktrackingContentAssistTestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug286935TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug287941TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug288734TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug288760TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug289187TestLanguage.xtext
xtext,xtext-monorepo,xtext-xtext-monorepo-9d8cc27/org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug291022TestLanguage.xtext
