Repo Owner,Repo Name,XText File Path
LolloCorte,bpel-xtext,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
sciolizer,xtext-sandbox,domainmodel.parent/domainmodel/src/main/java/org/example/domainmodel/Domainmodel.xtext
denschu,xtext-whitespace,com.denschu.xtext.whitespace/src/com/denschu/xtext/whitespace/MyDsl.xtext
pablitar,claseXtext,edu.tadp.firewall/bin/edu/tadp/firewall/Firewalll.xtext
pablitar,claseXtext,edu.tadp.firewall/src/edu/tadp/firewall/Firewalll.xtext
tdegueul,xtext-composition,dsl.entity/src/dsl/entity/Entity.xtext
tdegueul,xtext-composition,dsl.group/src/dsl/group/Group.xtext
danieldietrich,xtext-javatools,com.gwtarchetype.dsl.domainmodel/src/com/gwtarchetype/dsl/domainmodel/DomainModel.xtext
akademia,ontouml-xtext,src/br/ufes/inf/nemo/ontouml/dslontouml/DSL.xtext
efuentesp,codebuilder-xtext,src/com/codebuilder/CodeBuilder.xtext
juli1,xtext-debug,org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext
juli1,xtext-debug,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
nbhusare,Xtext-sandbox,org.nb.xtext.example.hyperlink.entitydsl/bin/org/nb/xtext/example/hyperlink/entitydsl/EntityDsl.xtext
nbhusare,Xtext-sandbox,org.nb.xtext.example.hyperlink.entitydsl/src/org/nb/xtext/example/hyperlink/entitydsl/EntityDsl.xtext
nbhusare,Xtext-sandbox,org.neclipse.xtext.validator.example.clazzdsl/bin/org/neclipse/xtext/validator/example/clazzdsl/ClazzDsl.xtext
nbhusare,Xtext-sandbox,org.neclipse.xtext.validator.example.clazzdsl/src/org/neclipse/xtext/validator/example/clazzdsl/ClazzDsl.xtext
nbhusare,Xtext-sandbox,org.neclipse.xtext.validator.example.funcdsl/bin/org/neclipse/xtext/validator/example/funcdsl/FuncDsl.xtext
nbhusare,Xtext-sandbox,org.neclipse.xtext.validator.example.funcdsl/src/org/neclipse/xtext/validator/example/funcdsl/FuncDsl.xtext
nbhusare,Xtext-sandbox,org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext
nbhusare,Xtext-sandbox,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
jachinte,xtext-grammars,Templates.xtext
susieagerholm,XTEXT_EXAMPLE,org.eclipse.xtext.example.homeautomation/src/org/eclipse/xtext/example/homeautomation/RuleEngine.xtext
susieagerholm,XTEXT_EXAMPLE,org.xtext.example.mydot/src/org/xtext/example/mydot/MyDot.xtext
susieagerholm,XTEXT_EXAMPLE,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
susieagerholm,XTEXT_EXAMPLE,org.xtext.example.mydsl1/src/org/xtext/example/mydsl1/MyDsl.xtext
susieagerholm,XTEXT_EXAMPLE,org.xtext.example.mydsl3/src/org/xtext/example/mydsl3/MyDsl.xtext
susieagerholm,XTEXT_EXAMPLE,org.xtext.example.mydsl4/src/org/xtext/example/mydsl4/MyDsl.xtext
xiaoyvr,xtext-demo,com.tw.demo.hkdsl/src/com/tw/demo/HKDsl.xtext
hmc-cs111-fall2015,picobot-XText,files/Picobot.xtext
nickeeyyoo,xtext_project,org.example.domainmodel/src/org/example/domainmodel/Domainmodel.xtext
marinamygithub,xtext_project,org.xtext.example.ADSL/bin/org/xtext/example/mydsl1/ADSL.xtext
marinamygithub,xtext_project,org.xtext.example.ADSL/src/org/xtext/example/mydsl1/ADSL.xtext
lukashaertel,xtext-xgen,fsml-example/demos/src/Exp.xtext
lukashaertel,xtext-xgen,fsml-example/demos/src/FSML.xtext
lukashaertel,xtext-xgen,xgen.application/src/xgen/Application.xtext
lukashaertel,xtext-xgen,xgen.grammar/src/xgen/Grammar.xtext
fmca,xtext-typesystem,expr/src/expr/ExprDemo.xtext
Huluvu424242,xtext.example,org.example.domainmodel/src/org/example/domainmodel/Domainmodel.xtext
kiddochan,xtext-typesystem,expr/src/expr/ExprDemo.xtext
mmalohlava,ppXtext,examples/fowler-dsl/org.eclipse.xtext.example.fowlerdsl/src/org/eclipse/xtext/example/fowlerdsl/Statemachine.xtext
ponta027,xtext_practice,statemachine/com.ponta027.xtext.statemachine.dsl/src/com/ponta027/xtext/statemachine/Dsl.xtext
bhdrkn,Xtext-Examples,Four Operation Example/org.xtext.bhdrkn.fouroperation/src/org/xtext/bhdrkn/Fouroperation.xtext
bhdrkn,Xtext-Examples,Function Example/org.xtext.bhdrkn.function/src/org/xtext/bhdrkn/function/Function.xtext
fatalerrortan,Xtext-examples,org.xtext.example.expression.dsl/src/org/xtext/example/expression/dsl/ExpressionDSL.xtext
fatalerrortan,Xtext-examples,org.xtext.example.greet.dsl.solution/src/org/xtext/example/greet/dsl/GreetDSL.xtext
ilya-klyuchnikov,sll-xtext,meta.sll/src/meta/sll/SLL.xtext
vonbolt,Xtext_test,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
rytina,xtext-typesystem,expr/src/expr/ExprDemo.xtext
thomasfischl,xtext-workshop,exercises/Exercise01-Pascal.xtext
thomasfischl,xtext-workshop,minipascal/com.github.thomasfischl.minipascal/src/com/github/thomasfischl/minipascal/Pascal.xtext
OliverScherf,MGPL-Xtext,org.xtext.example.mgpl/src/org/xtext/example/mydsl/MGPL.xtext
szarnyasg,gradle-xtext,org.xtext.example.mydsl/src/main/java/org/xtext/example/mydsl/MyDsl.xtext
malbac,Xtend_Xtext,org.xtext.assignment1.einKauflist/bin/org/xtext/assignment1/EinKauflist.xtext
malbac,Xtend_Xtext,org.xtext.assignment1.einKauflist/src/org/xtext/assignment1/EinKauflist.xtext
lukashaertel,xtext-technocat,eu.metatools.technocat/src/eu/metatools/technocat/TechnoCat.xtext
lukashaertel,xtext-xtestgen,org.softlang.xtestgen.config/src/org/softlang/xtestgen/Config.xtext
zhangyuanqiao,selenium-xtext,org.xtext.selenium.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext
zhangyuanqiao,selenium-xtext,org.xtext.selenium.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
cooked,modelica-xtext,sc.modelica.xtext/src/sc/modelica/xtext/ModelicaMo.xtext
pablitar,firewall-xtext,edu.tadp.firewall/src/edu/tadp/firewall/Firewalll.xtext
hamza-abed,JSEditorXtext,org.xtext.example.javascripteditor/src/org/xtext/example/mydsl/JavaScriptEditor.xtext
Virtlink,paplj-xtext,org.metaborg.paplj.parent/org.metaborg.paplj/src/org/metaborg/paplj/Paplj.xtext
thicket-lang,thicket-xtext,thicket-xtext/src/main/resources/org/thicket/lang/xtext/ThicketDSL.xtext
agentlab,xtext-web,web/COPYorg.eclipse.xtext.web.example.statemachine/src/org/eclipse/xtext/web/example/statemachine/Statemachine.xtext
agentlab,xtext-web,web/bmstu_org.eclipse.xtext.web.example.mydsl/src/bmstu_org/eclipse/xtext/web/example/mydsl/MyDsl.xtext
agentlab,xtext-web,web/org.eclipse.xtext.web.example.statemachine/src/org/eclipse/xtext/web/example/statemachine/Statemachine.xtext
test-editor,xtext-dropwizard,example/org.xtext.example.mydsl/src/main/java/org/xtext/example/mydsl/MyDsl.xtext
kecskesk,xtext-menetrend,workspace/hu.bme.aut.menetrend/src/hu/bme/aut/menetrend/Menetrend.xtext
lukashaertel,xtext-fsml,FSML/sle.fsml.input/src/sle/fsml/input/Input.xtext
lukashaertel,xtext-fsml,FSML/sle.fsml/src/sle/fsml/FSML.xtext
lukashaertel,xtext-fsml,MegaL/eu.pasusu.megal/src/eu/pasusu/megal/MegaL.xtext
sahrmann,xtext-json,ps.xtext.json/src/ps/xtext/json/JSON.xtext
holzem,xtext-lexertrace,org.example.xtext.lexertrace/src/org/example/xtext/lexertrace/Lexertrace.xtext
edgarmueller,xtext-recordmapper,de.emueller.xtext.recordmapper/src/de/emueller/xtext/recordmapper/RecordMapper.xtext
santoshdeshpande,wwf-xtext,com.jda.webworks.config/src/com/jda/webworks/config/Config.xtext
MatzeGIT,XText-maven,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
t-buss,mgpl_xtext,mgpl_xtext/src/MGPL/MGPL.xtext
dvdkruk,xtext-workshop,org.example.domainmodel/src/org/example/domainmodel/Domainmodel.xtext
npalix,org.xtext.example.mde,org.xtext.example.mde/src/org/xtext/example/mde/Hello.xtext
npalix,org.xtext.example.mde,org.xtext.example.mde/src/org/xtext/example/mde/Mde-links.xtext
npalix,org.xtext.example.mde,org.xtext.example.mde/src/org/xtext/example/mde/Mde-subtypes.xtext
logicfish,XActiv,com.logicfishsoftware.example.xactive.domainmodel/src/com/logicfishsoftware/example/xactive/domainmodel/Domainmodel.xtext
kittaakos,webcalc,org.xtext.example.webcalc.parent/org.xtext.example.webcalc/src/main/java/org/xtext/example/webcalc/WebCalc.xtext
evandor,skysail-prototypr-dsl,skysail.product.prototypr.dsl.parent/skysail.product.prototypr.dsl/src/skysail/product/prototypr/dsl/Application.xtext
iensen,certware-l-editor,certware-l-editor-workspace/net.certware.argument.analysis/bin/net/certware/argument/analysis/AnalysisDSL.xtext
iensen,certware-l-editor,certware-l-editor-workspace/net.certware.argument.analysis/src/net/certware/argument/analysis/AnalysisDSL.xtext
iensen,certware-l-editor,certware-l-editor-workspace/net.certware.argument.language/src/net/certware/argument/language/L.xtext
vladimirkozhaev,casualintellect_new_wizard,org.casualintellect.editor/src/org/casualintellect/Casualintellect.xtext
TinyScream,org.xtext.amodel,org.xtext.amodel/src/org/xtext/Asomemodel.xtext
M2TIIL2016-2017,SiteWeb_XText,org.xtext.siteWeb.mydsl/bin/org/xtext/siteWeb/mydsl/MyDsl.xtext
M2TIIL2016-2017,SiteWeb_XText,org.xtext.siteWeb.mydsl/src/org/xtext/siteWeb/mydsl/MyDsl.xtext
schakko,hackcamp-xtext-automotivebus,de.schakko.xtext.AutomotiveBusDsl/src/de/schakko/xtext/AutomotiveBusDsl.xtext
sfinnie,xtext.scoping.adventures,chapter1/xtext.scoping.adventures.xscope1/src/xtext/scoping/adventures/Xscope1.xtext
jpaw,bonaparte-apidsl,de.jpaw.bonaparte.api.dsl/src/de/jpaw/bonaparte/api/dsl/ApiDsl.xtext
rainerschuster,yacc-ide,com.rainerschuster.yacc/src/com/rainerschuster/yacc/Yacc.xtext
schakko,xtext-bug-436688,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
dhuebner,xtext-builddsl-tycho,org.xtext.builddsl/src/org/xtext/builddsl/BuildDSL.xtext
matejsp,lwc13-xtext,projects/org.eclipse.xtext.example.ql/src/org/eclipse/xtext/example/ql/QlDsl.xtext
matejsp,lwc13-xtext,projects/org.eclipse.xtext.example.qls/src/org/eclipse/xtext/example/qls/QlsDsl.xtext
mbarbero,xtext-forms-integration,plugins/org.eclipse.xtext.example.arithmetics/src/org/eclipse/xtext/example/arithmetics/Arithmetics.xtext
mbarbero,xtext-forms-integration,plugins/org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/Domainmodel.xtext
FForw4rd,xtext-restriction-framework,at.tugraz.xtext.metamodel/src/at/tugraz/xtext/metamodel/Metamodel.xtext
FForw4rd,xtext-restriction-framework,at.tugraz.xtext.restrictionframework/src/at/tugraz/xtext/restrictionframework/RestrictionFramework.xtext
svenefftinge,xtext-jaxcon-example,de.jax.heim/src/de/jax/heim/Regelsprache.xtext
LorenzoBettini,xtext-demo-laquila,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
jakecobb,xtext-iris-datalog,src/com/jakecobb/dsl/IrisDatalog.xtext
Huluvu424242,rezept-dsl.xtext,com.github.funthomas424242.dsl.rezept/src/com/github/funthomas424242/dsl/Rezept.xtext
phaldan,htwg-cform-xtext,XtextCalculatorForm/src/main/java/de/htwg/zeta/xtext/CalculatorForm.xtext
itemis,xtext-example-conplan,org.xtext.example.conPlan/src/org/xtext/example/conPlan/ConPlan.xtext
LorenzoBettini,Xtext-Buckminster-Example,org.xtext.example.hellobuck/src/org/xtext/example/hellobuck/HelloBuck.xtext
LorenzoBettini,xtextcon-typesystem-example,org.example.expressions/src/org/example/expressions/Expressions.xtext
dhuebner,org.xtext.example.tycho,org.xtext.example.buckminster.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
dhuebner,org.xtext.example.tycho,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
dhuebner,org.xtext.example.tycho,org.xtext.example.tycho.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
agentlab,eclipse-orbit_xtext-web,plugins/org.eclipse.xtext.web.example.hello/src/org/eclipse/xtext/web/example/hello/Hello.xtext
agentlab,eclipse-orbit_xtext-web,plugins/org.eclipse.xtext.web.example.statemachine/src/org/eclipse/xtext/web/example/statemachine/Statemachine.xtext
LeonoraG,xtext-req-editor,eu.scasefp7.eclipse.reqeditor.dsl/bin/eu/scasefp7/eclipse/reqeditor/dsl/RqsDsl.xtext
LeonoraG,xtext-req-editor,eu.scasefp7.eclipse.reqeditor.dsl/src/eu/scasefp7/eclipse/reqeditor/dsl/RqsDsl.xtext
franzbecker,xtext-formatter-problem,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
Fritzi,XText_TeSSLa,de.uniluebeck.isp.tessla/bin/de/uniluebeck/isp/tessla/TeSSLa.xtext
Fritzi,XText_TeSSLa,de.uniluebeck.isp.tessla/src/de/uniluebeck/isp/tessla/TeSSLa.xtext
madasar,booster2-xtext,org.booster2/src/org/booster2/Booster2.xtext
zrrk,xtext-utils.uml,examples/org.xtext.example.umldsl/src/org/xtext/example/umldsl/UmlDsl.xtext
ftrifin,xtext-forms-integration,plugins/org.eclipse.xtext.example.arithmetics/src/org/eclipse/xtext/example/arithmetics/Arithmetics.xtext
ftrifin,xtext-forms-integration,plugins/org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/Domainmodel.xtext
JanKoehnlein,fxdiagram-xtext-examples,org.eclipse.xtext.example.domainmodel.parent/org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext
JanKoehnlein,fxdiagram-xtext-examples,org.eclipse.xtext.example.fowlerdsl.parent/org.eclipse.xtext.example.fowlerdsl/src/org/eclipse/xtext/example/fowlerdsl/Statemachine.xtext
JanKoehnlein,fxdiagram-xtext-examples,org.eclipse.xtext.example.fowlerdsl.parent/org.eclipse.xtext.example.fowlerdsl/target/classes/org/eclipse/xtext/example/fowlerdsl/Statemachine.xtext
ubx,openair,www.ubx.ch.OpenAir/src/www/ubx/ch/OpenAir.xtext
rju,xtext-typing-example,de.cau.cs.se.lad/src/de/cau/cs/se/lad/AppLang.xtext
Advanced-Model-Engineering-SS16,xtext-ocl-extensions,at.ac.tuwien.big.forms.entity/src/at/ac/tuwien/big/forms/entity/Entity.xtext
Advanced-Model-Engineering-SS16,xtext-ocl-extensions,at.ac.tuwien.big.forms.form/src/at/ac/tuwien/big/forms/form/Form.xtext
Johanvdberg,mcrl2.xtext,test.multiname.dsl/src/test/multiname/dsl/MultiNameDsl.xtext
Johanvdberg,mcrl2.xtext,test.reflang.dsl/src/test/reflang/dsl/RefDsl.xtext
Johanvdberg,mcrl2.xtext,tuks.mcrl2.dsl/src/tuks/mcrl2/dsl/MclrDsl.xtext
tkleszczynski,jug-zgora-xtext,pl.zgora.jug.xtext.demo/src/pl/zgora/jug/xtext/DemoDsl.xtext
jeffmaury,devoxx2012-xtext,workspace/com.devoxx2012.xtext.demo1/src/com/devoxx2012/xtext/Demo1.xtext
jeffmaury,devoxx2012-xtext,workspace/com.devoxx2012.xtext.demo1/src/com/devoxx2012/xtext/demo1/Demo1.xtext
jeffmaury,devoxx2012-xtext,workspace/com.devoxx2012.xtext.izpack/src/com/devoxx2012/xtext/Izpack.xtext
YonedaMasashi,xText_Practice,xText_Practice/org.xtext.example.qdsl/src/org/xtext/example/qdsl/QDsl.xtext
lgcardeas,xtext-forms-integration,plugins/org.eclipse.xtext.example.arithmetics/src/org/eclipse/xtext/example/arithmetics/Arithmetics.xtext
lgcardeas,xtext-forms-integration,plugins/org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/Domainmodel.xtext
vrichard12,xtext-forms-integration,plugins/org.eclipse.xtext.example.arithmetics/src/org/eclipse/xtext/example/arithmetics/Arithmetics.xtext
vrichard12,xtext-forms-integration,plugins/org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/Domainmodel.xtext
pabu90,xtext-ci-test,my.mavenized.herolanguage/src/my/mavenized/HeroLanguage.xtext
EricssonPlant,plantuml-xtext-light,Plantuml.xtext
LorenzoBettini,xtext-index-experiments,org.xtext.example.index.greetings/src/org/xtext/example/index/greetings/Greetings.xtext
inteldict,xtext-gradle-demo,co3.linearisationScript/co3.linearisationScript.parent/co3.linearisationScript/src/main/java/co3/lscript/LinearisationScript.xtext
inteldict,xtext-gradle-demo,eu.metatools.util.featurelogic.term/eu.metatools.util.featurelogic.term.parent/eu.metatools.util.featurelogic.term/src/main/java/eu/metatools/util/featurelogic/term/Term.xtext
cdietrich,xtext-multi-dsl,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDslA.xtext
cdietrich,xtext-multi-dsl,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDslB.xtext
cdietrich,xtext-multi-dsl,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDslC.xtext
hachreak,dmss.pouex.xtext,src/dmss/pouex/xtext/MyDsl.xtext
lunifera,lunifera-xtext-runtimebuilder,org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext
lunifera,lunifera-xtext-runtimebuilder,org.lunifera.xtext.builder.participant.xbase.extender.tests/src/org/lunifera/xtext/builder/participant/xbase/extender/tests/xbaseExtenderTest.xtext
sikessle,xtext-forms-integration,plugins/org.eclipse.xtext.example.arithmetics/src/org/eclipse/xtext/example/arithmetics/Arithmetics.xtext
sikessle,xtext-forms-integration,plugins/org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/Domainmodel.xtext
priya0311,xtext-forms-integration,plugins/org.eclipse.xtext.example.arithmetics/src/org/eclipse/xtext/example/arithmetics/Arithmetics.xtext
priya0311,xtext-forms-integration,plugins/org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/Domainmodel.xtext
talalong,dbFactoryXtext,dbFactory/bin/dbFactory/DbFactory.xtext
talalong,dbFactoryXtext,dbFactory/src/dbFactory/DbFactory.xtext
stackoverflowmailer,lwc13-xtext,projects/org.eclipse.xtext.example.ql/src/org/eclipse/xtext/example/ql/QlDsl.xtext
stackoverflowmailer,lwc13-xtext,projects/org.eclipse.xtext.example.qls/src/org/eclipse/xtext/example/qls/QlsDsl.xtext
willy2706,if4150-xtext,org.xtext.rplsd.cvdsl/src/org/xtext/rplsd/cvdsl/CvDsl.xtext
wwu-pi,acse-xtext-validation,de.wwu.pi.acse.xtext.validation/bin/de/wwu/pi/acse/xtext/validationexample/ValDsl.xtext
wwu-pi,acse-xtext-validation,de.wwu.pi.acse.xtext.validation/src/de/wwu/pi/acse/xtext/validationexample/ValDsl.xtext
ProgrammableDrones,xTextLanguage,uk.ac.ox.cs.xdrone.parent/uk.ac.ox.cs.xdrone/src/uk/ac/ox/cs/xdrone/XDrone.xtext
stefano-bragaglia,Kinect-ECE-XText,org.xtext.ecerule/bin/org/xtext/ecerule/Ece.xtext
stefano-bragaglia,Kinect-ECE-XText,org.xtext.ecerule/src/org/xtext/ecerule/Ece.xtext
wwu-pi,acse-xtext-gui,de.wwu.pi.guidsl/src/de/wwu/pi/guidsl/GuiDsl.xtext
peterssas,xtext-gradle-problem,org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext
zhoumin03,xtext-forms-integration,plugins/org.eclipse.xtext.example.arithmetics/src/org/eclipse/xtext/example/arithmetics/Arithmetics.xtext
zhoumin03,xtext-forms-integration,plugins/org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/Domainmodel.xtext
gcubar,CodeXcessXtext,com.xkp.codexcess/src/com/xkp/codexcess/Xss.xtext
cdietrich,xtext-ecore-xcore,org.xtext.example.mydsla/src/org/xtext/example/mydsla/MyDslA.xtext
cdietrich,xtext-ecore-xcore,org.xtext.example.mydslb/src/org/xtext/example/mydslb/MyDslB.xtext
ayoubziat,xtext_DSL_example,org.xtext.example.conPlan/src/org/xtext/example/conPlan/ConPlan.xtext
xiaoyvr,xtext-demo-oxygen,org.xtext.demo.fsh/src/org/xtext/demo/Fsh.xtext
test-editor,deprecated-xtext-index-backend,src/test/resources/index/MyDsl.xtext
kuniss,Aqua,de.gammarcraft.aqua/src/de/gammarcraft/aqua/Aqua.xtext
npalix,org.eclipse.xtext.example.fowlerdsl,org.eclipse.xtext.example.fowlerdsl/src/org/eclipse/xtext/example/fowlerdsl/Statemachine.xtext
dslmeinte,xtext-workshop-code1,org.xtext.workshop.webgui/src/org/xtext/workshop/WebGui.xtext
chauhansaurabhb,Eclipse-Xtext-Mydsl-Plugin,org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext
chauhansaurabhb,Eclipse-Xtext-Mydsl-Plugin,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
oyse,jetson,org.dadacoalition.jetson/src/org/dadacoalition/Json.xtext
zwgirl,summer,org.eclipse.xtext/src/org/eclipse/xtext/Xtext.xtext
zwgirl,summer,org.eclipse.xtext/src/org/eclipse/xtext/common/Terminals.xtext
zwgirl,summer,org.summer.dsl.ui.codetemplates/src/org/summer/dsl/ui/codetemplates/Codetemplates.xtext
zwgirl,summer,org.summer.dsl.ui.codetemplates/src/org/summer/dsl/ui/codetemplates/SingleCodetemplate.xtext
zwgirl,summer,org.summer.dsl.xannotation/src/org/summer/dsl/xannotation/XbaseWithAnnotations.xtext
zwgirl,summer,org.summer.dsl.xbase/src/org/summer/dsl/xbase/Xbase.xtext
zwgirl,summer,org.summer.dsl.xtype/bin/org/summer/dsl/xtype/Xtype.xtext
zwgirl,summer,org.summer.dsl.xtype/src/org/summer/dsl/xtype/Xtype.xtext
zwgirl,summer,org.summer.ss.core/src/org/summer/ss/core/Ss.xtext
zwgirl,summer,org.summer.xaml.core/src/org/summer/xaml/core/XAML.xtext
rymarenkosuccess,Coffeescript-Eclipse,csep/src/csep/CoffeeScript.xtext
rymarenkosuccess,Coffeescript-Eclipse,csep/src/csep/Tokens.xtext
rymarenkosuccess,Coffeescript-Eclipse,example/csep.example.cake/src/csep/example/cake/Cakefile.xtext
felipedf,compiler,org.xtext.project.stdc/bin/org/xtext/project/stdc/Stdc.xtext
felipedf,compiler,org.xtext.project.stdc/src/org/xtext/project/stdc/Stdc.xtext
LorenzoBettini,Xtext-Xtend-Buckminster-Example,org.xtext.example.hellobuck/src/org/xtext/example/hellobuck/HelloBuck.xtext
pankeshpatel,EclipsePluginForXtext,org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext
pankeshpatel,EclipsePluginForXtext,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
xpomul,xtext-multi-edit-example,org.eclipse.xtext.example.fowlerdsl/src/org/eclipse/xtext/example/fowlerdsl/Statemachine.xtext
tmtron,xtext.eclipse.15minExtended,org.example.domainmodel/src/org/example/domainmodel/Domainmodel.xtext
szarnekow,xtext-arithmetics-web-example,org.eclipse.xtext.example.arithmetics.parent/org.eclipse.xtext.example.arithmetics/src/org/eclipse/xtext/example/arithmetics/Arithmetics.xtext
wwu-pi,acse-xtext-knuth-binaries,xtext-projects/de.unimuenster.pi.bindsl/src/de/unimuenster/pi/BinDsl.xtext
jwachter,xtext-serializer-issue-example,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
DemidovAlexander,Xtext_MiniJava_IDE,demidov.projects.minijava.parent/demidov.projects.minijava/src/demidov/projects/MiniJava.xtext
DemidovAlexander,Xtext_MiniJava_IDE,demidov.projects.minijava.parent/demidov.projects.minijava/target/classes/demidov/projects/MiniJava.xtext
camilagarcia113,xtext-dsl-obj3,aventurasGraficas/src/ar/edu/unq/aventuraGrafica/AventuraGrafica.xtext
uqbar-paco,firewall-dsls-externos-xtext,builder/edu.tadp.firewall/src/edu/tadp/firewall/Firewalll.xtext
uqbar-paco,firewall-dsls-externos-xtext,generacion-codigo/edu.tadp.firewall/src/edu/tadp/firewall/Firewalll.xtext
svenefftinge,Xtext-LWC-contribution--Instances-,org.xtext.lwc.instances/bin/org/xtext/lwc/instances/Instances.xtext
svenefftinge,Xtext-LWC-contribution--Instances-,org.xtext.lwc.instances/src/org/xtext/lwc/instances/Instances.xtext
rainerschuster,eclipse-webidl,com.rainerschuster.webidl/src/com/rainerschuster/webidl/WebIDL.xtext
hypery2k,Xtext-GrammarMixin-Example,org.xtext.example.mm.common/org.xtext.example.mm.common/src/org/xtext/example/mm/Common.xtext
hypery2k,Xtext-GrammarMixin-Example,org.xtext.example.mm.domain/org.xtext.example.mm.domain/src/org/xtext/example/mm/Domain.xtext
hypery2k,Xtext-GrammarMixin-Example,org.xtext.example.mm.meta/org.xtext.example.mm.meta/src/org/xtext/example/mm/Meta.xtext
hypery2k,Xtext-GrammarMixin-Example,org.xtext.example.mm.ui/org.xtext.example.mm.ui/src/org/xtext/example/mm/Ui.xtext
thowin,ituXtextLandinConfigurator,itu.xtext.landin.configurator/bin/itu/xtext/landin/configurator/Expressions.xtext
thowin,ituXtextLandinConfigurator,itu.xtext.landin.configurator/src/itu/xtext/landin/configurator/Expressions.xtext
claudenirmf,old-tests-on-xtext,br.ufes.inf.nemo.ontol.parent/br.ufes.inf.nemo.ontol/src/br/ufes/inf/nemo/ontol/OntoL.xtext
zouhairireda,xtext-ocl-xtend-poc,org.poc.idm.xtext.wdl/bin/org/poc/idm/xtext/wdl/Wdl.xtext
zouhairireda,xtext-ocl-xtend-poc,org.poc.idm.xtext.wdl/src/org/poc/idm/xtext/wdl/Wdl.xtext
franzbecker,xtext-serializer-parallel-problem,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
lunifera,lunifera-xtext-runtimebuilder-example,org.lunifera.xtext.runtimebuilder.example/models/other.xtext
hypery2k,Xtext-Maven-BuildExample,plugins/org.xtext.example.maven.mydsl1/src/org/xtext/example/maven/MyDsl1.xtext
hypery2k,Xtext-Maven-BuildExample,plugins/org.xtext.example.maven.mydsl2/src/org/xtext/example/maven/MyDsl2.xtext
kittaakos,xtext-eclipse-gh-238,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
MatzeGIT,XText-Maven-CleanStart,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext
Rodolfocostapr,org.xtext.example.pascalito,bin/org/xtext/example/mydsl/Pascalito.xtext
Rodolfocostapr,org.xtext.example.pascalito,src/org/xtext/example/mydsl/Pascalito.xtext
RobertWalter83,DialogScriptDSL,plugins/de.unidue.ecg.characterScript/src/de/unidue/ecg/characterScript/CharacterScript.xtext
RobertWalter83,DialogScriptDSL,plugins/de.unidue.ecg.dialogScript/src/de/unidue/ecg/dialogScript/Copy of DialogScript.xtext
RobertWalter83,DialogScriptDSL,plugins/de.unidue.ecg.dialogScript/src/de/unidue/ecg/dialogScript/DialogScript.xtext
vicegd,org.xtext.dsl.restaurante,org.xtext.dsl.restaurante.parent/org.xtext.dsl.restaurante/src/org/xtext/dsl/restaurante/Restaurante.xtext
vicegd,org.xtext.dsl.restaurante,org.xtext.dsl.restaurante.parent/org.xtext.dsl.restaurante/target/classes/org/xtext/dsl/restaurante/Restaurante.xtext
